physician_npi,name,specialty,sub_specialty,data_source
JACOBSJ,JACOBSJ,,,Syn
HAMMA,HAMMA,,,Syn
CROME,CROME,,,Syn
ESPOJ,ESPOJ,,,Syn
"DHS,CLAUDE HUDSON",CLAUDE HUDSON DHS,,,Syn
TONA,TONA,,,Syn
FREDRO,FREDRO,,,Syn
WHITRI2,WHITRI2,,,Syn
ANAAN,ANAAN,,,Syn
"Mirabelli, Maurizio DDS",Maurizio DDS Mirabelli,,,Syn
BENMI,BENMI,,,Syn
COLEANDREW,COLEANDREW,,,Syn
*RODRREBE,*RODRREBE,,,Syn
RP,RP,,,Syn
ISKAY,ISKAY,,,Syn
PHY.MILJO1,PHY.MILJO1,,,Syn
TURJO,TURJO,,,Syn
HEALTHCOHP,HEALTHCOHP,,,Syn
MIK0057,MIK0057,,,Syn
DICKI,DICKI,,,Syn
SANCLUISP,SANCLUISP,,,Syn
KOLER@NCFP,KOLER@NCFP,,,Syn
WASHTH,WASHTH,,,Syn
"NGUYEN,SON",SON NGUYEN,,,Syn
*RIVEFERN,*RIVEFERN,,,Syn
BROW.25,BROW.25,,,Syn
MULST,MULST,,,Syn
PHY.MINNI,PHY.MINNI,,,Syn
VANRCA,VANRCA,,,Syn
LERDA,LERDA,,,Syn
NEDLU,NEDLU,,,Syn
SUNDST,SUNDST,,,Syn
SMADAN,SMADAN,,,Syn
BARA,BARA,,,Syn
CUEMAB,CUEMAB,,,Syn
JOHNA90067,JOHNA90067,,,Syn
"PRIME,MD",PRIME,,,Syn
.HENDNI,.HENDNI,,,Syn
KWOCH,KWOCH,,,Syn
MIKMI,MIKMI,,,Syn
BGOODMAN,BGOODMAN,,,Syn
BROWTL,BROWTL,,,Syn
STAROB,STAROB,,,Syn
MERTZJ,MERTZJ,,,Syn
ZHAA,ZHAA,,,Syn
MAYGL,MAYGL,,,Syn
HAN0058,HAN0058,,,Syn
ROBJA,ROBJA,,,Syn
BJEBE,BJEBE,,,Syn
JANEDA,JANEDA,,,Syn
VOGJAM,VOGJAM,,,Syn
"NONE,NOEN",NOEN NONE,,,Syn
BOYEJA,BOYEJA,,,Syn
"STEINBERG,DAVID",DAVID STEINBERG,,,Syn
FREEAD,FREEAD,,,Syn
R,R,,,Syn
POCKBA,POCKBA,,,Syn
LAUGCO,LAUGCO,,,Syn
SAOBRIEN,SAOBRIEN,,,Syn
"KING,CHAVEZ HTH CTR",CHAVEZ HTH CTR KING,,,Syn
"VA,DR",DR VA,,,Syn
JMCDONNE,JMCDONNE,,,Syn
FLOJ,FLOJ,,,Syn
"UY,EDUARDO",EDUAR UY,,,Syn
SWASUS@CAH,SWASUS@CAH,,,Syn
RR6077,RR6077,,,Syn
RINK,RINK,,,Syn
ALBERTOC,ALBERTOC,,,Syn
"SHARP,DR",DR SHARP,,,Syn
"AHN,KYU",KYU AHN,,,Syn
FISCTON,FISCTON,,,Syn
JACBRI,JACBRI,,,Syn
ALTHOFFJ,ALTHOFFJ,,,Syn
GARSU,GARSU,,,Syn
"MAGAN,CLINIC",CLINIC MAGAN,,,Syn
COARE,COARE,,,Syn
CMAZAL,CMAZAL,,,Syn
BERGK,BERGK,,,Syn
WURD,WURD,,,Syn
ROCCCA,ROCCCA,,,Syn
"KAYEKJIAN,GARABED",GARABED KAYEKJIAN,,,Syn
"SMITH,DR",DR SMITH,,,Syn
MATSH,MATSH,,,Syn
HARRO,HARRO,,,Syn
GAHLU,GAHLU,,,Syn
MOECH@JRC,MOECH@JRC,,,Syn
KAIN.20,KAIN.20,,,Syn
"VELASCO,DR",DR VELASCO,,,Syn
SHAKAT,SHAKAT,,,Syn
GREEJOS,GREEJOS,,,Syn
CLADA,CLADA,,,Syn
.LAWPA,.LAWPA,,,Syn
"ETEMADIAN,ALI",ALI ETEMADIAN,,,Syn
MOOR.20,MOOR.20,,,Syn
NOELAL,NOELAL,,,Syn
DAHDAV,DAHDAV,,,Syn
LEVMA,LEVMA,,,Syn
NORMA,NORMA,,,Syn
MAR1349,MAR1349,,,Syn
*ROMERAFAE,*ROMERAFAE,,,Syn
"BENAVIDES,MICHAEL",MICHAEL BENAVIDES,,,Syn
LEOTH,LEOTH,,,Syn
PAUKE,PAUKE,,,Syn
QUAMSTE,QUAMSTE,,,Syn
DBUCK,DBUCK,,,Syn
"BRADSHAW,TONDA",TONDA BRADSHAW,,,Syn
STONEKA,STONEKA,,,Syn
BONLO,BONLO,,,Syn
HALEZACH,HALEZACH,,,Syn
ZZZSLFH,ZZZSLFH,,,Syn
MERNI,MERNI,,,Syn
WOLDM,WOLDM,,,Syn
"LEE,CHRISTINA",CHRISTINA LEE,,,Syn
"AWADA,ALI",ALI AWADA,,,Syn
WONYU,WONYU,,,Syn
THAUP,THAUP,,,Syn
GILWI,GILWI,,,Syn
SHANE@DRUM,SHANE@DRUM,,,Syn
RUIZRI,RUIZRI,,,Syn
SINPUS,SINPUS,,,Syn
MASONK,MASONK,,,Syn
"LIM,CAROLYNE T",CAROLYNE T LIM,,,Syn
WITPH,WITPH,,,Syn
HYDAN,HYDAN,,,Syn
BREMENR,BREMENR,,,Syn
SULMA,SULMA,,,Syn
MBLP01,MBLP01,,,Syn
KETTLERT,KETTLERT,,,Syn
ENGL.20,ENGL.20,,,Syn
BANKBR,BANKBR,,,Syn
HILDI,HILDI,,,Syn
DA0887,DA0887,,,Syn
DIDJO,DIDJO,,,Syn
PAIEL,PAIEL,,,Syn
CTREADWAY,CTREADWAY,,,Syn
.DERSN,.DERSN,,,Syn
LANDMI,LANDMI,,,Syn
"SIMS,DR",DR SIMS,,,Syn
BIELMER,BIELMER,,,Syn
KLUF,KLUF,,,Syn
VIN0053,VIN0053,,,Syn
TYSZA,TYSZA,,,Syn
RI0256,RI0256,,,Syn
"HA,TAM H",TAM H HA,,,Syn
BARROWJIMM,BARROWJIMM,,,Syn
SCHRU,SCHRU,,,Syn
SS6028,SS6028,,,Syn
.EARLRE,.EARLRE,,,Syn
BILBAR,BILBAR,,,Syn
EHOUGH,EHOUGH,,,Syn
PHY.BARBR,PHY.BARBR,,,Syn
HINIO,HINIO,,,Syn
KEATY,KEATY,,,Syn
SPERRYC,SPERRYC,,,Syn
.KATAM,.KATAM,,,Syn
DOWKR,DOWKR,,,Syn
LARSBRU,LARSBRU,,,Syn
HOLDRO,HOLDRO,,,Syn
LAN92452,LAN92452,,,Syn
REICBRE,REICBRE,,,Syn
PLOU.20,PLOU.20,,,Syn
AXFP01,AXFP01,,,Syn
ALDHU,ALDHU,,,Syn
RALA,RALA,,,Syn
VETTTI,VETTTI,,,Syn
LILLSU,LILLSU,,,Syn
HERNOS,HERNOS,,,Syn
WANBO,WANBO,,,Syn
BL8173,BL8173,,,Syn
BADE,BADE,,,Syn
RICHMA,RICHMA,,,Syn
DISJA,DISJA,,,Syn
BABURA,BABURA,,,Syn
"SHAH,HIREN",HIREN SHAH,,,Syn
CASCE,CASCE,,,Syn
PRERO,PRERO,,,Syn
SPECGE,SPECGE,,,Syn
CONFR,CONFR,,,Syn
MOSGE,MOSGE,,,Syn
.DURFJ,.DURFJ,,,Syn
LAWYV,LAWYV,,,Syn
PIEJE,PIEJE,,,Syn
GREJU,GREJU,,,Syn
NARALA,NARALA,,,Syn
BRYAJA,BRYAJA,,,Syn
SKUMAR,SKUMAR,,,Syn
STAC,STAC,,,Syn
GROCI,GROCI,,,Syn
STEW,STEW,,,Syn
BRARA,BRARA,,,Syn
"PALEY,WILLIAM",WILLIAM PALEY,,,Syn
PUJHE,PUJHE,,,Syn
DBILLMEI,DBILLMEI,,,Syn
CLYMER,CLYMER,,,Syn
MATJUG,MATJUG,,,Syn
BISRA,BISRA,,,Syn
RACNA,RACNA,,,Syn
YENMY,YENMY,,,Syn
PERJE,PERJE,,,Syn
PNCKA,PNCKA,,,Syn
SMAGER,SMAGER,,,Syn
"MASOOD,ZEENATH",ZEENATH MASOOD,,,Syn
RE0257,RE0257,,,Syn
SEAMROBE,SEAMROBE,,,Syn
HUAMI,HUAMI,,,Syn
DUDBE,DUDBE,,,Syn
HAMM.20,HAMM.20,,,Syn
"ABRAHAM,SUNIL J",SUNIL J ABRAHAM,,,Syn
LANGMA,LANGMA,,,Syn
.BAIGR,.BAIGR,,,Syn
FOGARO,FOGARO,,,Syn
VIN0050,VIN0050,,,Syn
AGUIJO,AGUIJO,,,Syn
YAMARI,YAMARI,,,Syn
KAKASH,KAKASH,,,Syn
CYN0006,CYN0006,,,Syn
BARBIERIC,BARBIERIC,,,Syn
CARAB,CARAB,,,Syn
SILACRY,SILACRY,,,Syn
"BROWN,PHILIP S",PHILIP S BROWN,,,Syn
SALJA,SALJA,,,Syn
BURCCAND,BURCCAND,,,Syn
GUNGR,GUNGR,,,Syn
LANRU,LANRU,,,Syn
VEGA,VEGA,,,Syn
"Barnwell, Lyndon  MD",Lyndon Barnwell MD,,,Syn
"HOLLENBERG,SANDRA 9096295067",SANDRA 9096295067 HOLLENBERG,,,Syn
DOWDT,DOWDT,,,Syn
THOMA92098,THOMA92098,,,Syn
SCHUANDR,SCHUANDR,,,Syn
HABRO,HABRO,,,Syn
SKARBRA,SKARBRA,,,Syn
ADAWE,ADAWE,,,Syn
"ABREU,DR.",DR. ABREU,,,Syn
EARL,EARL,,,Syn
LEOSE,LEOSE,,,Syn
TBROWN3,TBROWN3,,,Syn
ALFRE,ALFRE,,,Syn
TURNM,TURNM,,,Syn
"ALONZO,JOSEPH",JOSEPH ALONZO,,,Syn
"UNICARE,COMMUNITY CLINIC",COMMUNITY CLINIC UNICARE,,,Syn
BARNWI,BARNWI,,,Syn
LOR1101,LOR1101,,,Syn
"SANYSIDRO,HEALTH CTR",HEALTH CTR SANYSIDRO,,,Syn
"CALIMLIM,MARCELINO S",MARCELINO S CALIMLIM,,,Syn
RUBE,RUBE,,,Syn
SHAOL,SHAOL,,,Syn
MOUWI,MOUWI,,,Syn
KENNROB,KENNROB,,,Syn
SMILA,SMILA,,,Syn
BRAJ,BRAJ,,,Syn
PAKKMA,PAKKMA,,,Syn
JBRYAN,JBRYAN,,,Syn
TAB,TAB,,,Syn
ROGNI,ROGNI,,,Syn
PSEHA,PSEHA,,,Syn
BOSCOLEW,BOSCOLEW,,,Syn
CLARD,CLARD,,,Syn
"CHUNG,DR",DR CHUNG,,,Syn
VEGA.20,VEGA.20,,,Syn
HANSE,HANSE,,,Syn
"ISKANDER,MONA",MONA ISKANDER,,,Syn
FENKRL,FENKRL,,,Syn
RUIZRICH,RUIZRICH,,,Syn
CUSC.20,CUSC.20,,,Syn
ECROUCH,ECROUCH,,,Syn
DANFE,DANFE,,,Syn
CANNCH,CANNCH,,,Syn
SSRIDHAR,SSRIDHAR,,,Syn
SHISH,SHISH,,,Syn
KBEASON,KBEASON,,,Syn
WAGJE,WAGJE,,,Syn
FR0085,FR0085,,,Syn
REINJ,REINJ,,,Syn
MIC0260,MIC0260,,,Syn
JCOOK,JCOOK,,,Syn
RXCP08,RXCP08,,,Syn
PHIDE,PHIDE,,,Syn
LIMASH,LIMASH,,,Syn
SCIRE,SCIRE,,,Syn
*ROSAJESSI,*ROSAJESSI,,,Syn
THOGO,THOGO,,,Syn
PATEL1MD,PATEL1MD,,,Syn
MILMAT,MILMAT,,,Syn
PASMI,PASMI,,,Syn
CHIVE,CHIVE,,,Syn
TIPJE,TIPJE,,,Syn
SEVVA,SEVVA,,,Syn
JOSEA,JOSEA,,,Syn
DXAP10,DXAP10,,,Syn
"BOTROS,NANCY E",NANCY E BOTROS,,,Syn
RI0008,RI0008,,,Syn
ASAWE,ASAWE,,,Syn
SETRA,SETRA,,,Syn
"DR,SHALABI",SHALABI DR,,,Syn
JHUBER,JHUBER,,,Syn
RICGE,RICGE,,,Syn
FEARSH,FEARSH,,,Syn
GREEJO,GREEJO,,,Syn
"FAMILY,HEALTH CENTERS OF SD",HEALTH CENTERS OF SD FAMILY,,,Syn
AXVP04,AXVP04,,,Syn
BERCO,BERCO,,,Syn
"DR,JAFFER",JAFFER DR,,,Syn
MCLCH,MCLCH,,,Syn
ENDTI,ENDTI,,,Syn
MOCEJU,MOCEJU,,,Syn
PARM,PARM,,,Syn
PEREOLGAM,PEREOLGAM,,,Syn
HOGLCHR,HOGLCHR,,,Syn
BUTRI,BUTRI,,,Syn
"EAST VALLEY,COMM CLINIC",COMM CLINIC EAST VALLEY,,,Syn
KELLO,KELLO,,,Syn
FLAMA,FLAMA,,,Syn
JOHNW,JOHNW,,,Syn
"NONE,PER PT MOM",PER PT MOM NONE,,,Syn
GF91427,GF91427,,,Syn
AND0095,AND0095,,,Syn
DUEK,DUEK,,,Syn
BHOSH,BHOSH,,,Syn
"DR,HOANG",HOANG DR,,,Syn
WILC.21,WILC.21,,,Syn
SHEADA,SHEADA,,,Syn
GOETI,GOETI,,,Syn
WINTCH,WINTCH,,,Syn
MCHKA,MCHKA,,,Syn
MAYOBE,MAYOBE,,,Syn
CORTRICH,CORTRICH,,,Syn
LOGAIREN,LOGAIREN,,,Syn
"DIRECT,PCP",PCP DIRECT,,,Syn
"VENICE,FAMILY CLINIC",FAMILY CLINIC VENICE,,,Syn
JEN0011,JEN0011,,,Syn
VOGST,VOGST,,,Syn
LEIRO,LEIRO,,,Syn
MIASA,MIASA,,,Syn
TAYJU,TAYJU,,,Syn
*REINRICAJ,*REINRICAJ,,,Syn
CITA,CITA,,,Syn
BARMIC,BARMIC,,,Syn
FARNCA,FARNCA,,,Syn
WEAKE,WEAKE,,,Syn
NOVA,NOVA,,,Syn
COLMA,COLMA,,,Syn
JAFFEL,JAFFEL,,,Syn
CHANGBR,CHANGBR,,,Syn
"SAN YSIDRO,HEALTH CENTER",HEALTH CENTER SAN YSIDRO,,,Syn
GOINSDALE,GOINSDALE,,,Syn
MONBE,MONBE,,,Syn
DALJA,DALJA,,,Syn
JANIPO,JANIPO,,,Syn
BENS,BENS,,,Syn
KARARAJ,KARARAJ,,,Syn
MCCER,MCCER,,,Syn
ADAN,ADAN,,,Syn
JI0096,JI0096,,,Syn
JE0871,JE0871,,,Syn
VILGER,VILGER,,,Syn
CAL,CAL,,,Syn
HODMAT,HODMAT,,,Syn
SANONA,SANONA,,,Syn
"HIRSCH,RICK",RICK HIRSCH,,,Syn
PATKI,PATKI,,,Syn
EMMAI,EMMAI,,,Syn
PERC,PERC,,,Syn
CHAMGR,CHAMGR,,,Syn
*ALEGMANU,*ALEGMANU,,,Syn
"PEREZ PASILIAO,RAIMEL",RAIMEL PEREZ PASILIAO,,,Syn
KHARPER,KHARPER,,,Syn
SALAM,SALAM,,,Syn
PHY.MORME,PHY.MORME,,,Syn
BOGJE,BOGJE,,,Syn
NAVAR,NAVAR,,,Syn
YIMA,YIMA,,,Syn
WARD.20,WARD.20,,,Syn
HARRMI,HARRMI,,,Syn
.CHENC,.CHENC,,,Syn
CHUMA,CHUMA,,,Syn
BURKO,BURKO,,,Syn
SNAIB,SNAIB,,,Syn
FRALME,FRALME,,,Syn
KELL,KELL,,,Syn
KARCA,KARCA,,,Syn
AJINGO,AJINGO,,,Syn
HEALAM,HEALAM,,,Syn
"NEIGHBORHOOD,HEALTHCARE",HEALTHCARE NEIGHBORHOOD,,,Syn
SSOUND,SSOUND,,,Syn
BUCRO,BUCRO,,,Syn
MURRM,MURRM,,,Syn
MURINA,MURINA,,,Syn
PRAMANI,PRAMANI,,,Syn
MAYNCU,MAYNCU,,,Syn
"DR,AHMED",AHMED DR,,,Syn
*RIVELUISM,*RIVELUISM,,,Syn
.DELAA,.DELAA,,,Syn
VELOCO,VELOCO,,,Syn
STRTRY,STRTRY,,,Syn
ARAKY,ARAKY,,,Syn
RAI,RAI,,,Syn
WINCBA,WINCBA,,,Syn
STASI,STASI,,,Syn
PCHADALAWA,PCHADALAWA,,,Syn
HENDERSOND,HENDERSOND,,,Syn
RDS,RDS,,,Syn
ZAPJO,ZAPJO,,,Syn
CBERGSTROM,CBERGSTROM,,,Syn
VOWELLNANN,VOWELLNANN,,,Syn
MARTINLISA,MARTINLISA,,,Syn
STAJA,STAJA,,,Syn
BADIS,BADIS,,,Syn
MCKEDO,MCKEDO,,,Syn
GUTIAN,GUTIAN,,,Syn
FLOCO,FLOCO,,,Syn
HUMPKR,HUMPKR,,,Syn
EAPENSA,EAPENSA,,,Syn
JPOTTS,JPOTTS,,,Syn
FREMAR,FREMAR,,,Syn
RAUGA,RAUGA,,,Syn
BAUTZJ,BAUTZJ,,,Syn
HAMIN,HAMIN,,,Syn
.DECHV,.DECHV,,,Syn
CA0826,CA0826,,,Syn
SIADUA,SIADUA,,,Syn
.SCHEME,.SCHEME,,,Syn
"DR,WANG",WANG DR,,,Syn
LABKI,LABKI,,,Syn
XELCH,XELCH,,,Syn
COMCH,COMCH,,,Syn
HEGGJES,HEGGJES,,,Syn
"BURNS,JOHN",JOHN BURNS,,,Syn
CARJA,CARJA,,,Syn
TILNA,TILNA,,,Syn
SRIAL,SRIAL,,,Syn
VOVMIC,VOVMIC,,,Syn
AKRTA,AKRTA,,,Syn
JOHNALI002,JOHNALI002,,,Syn
RICH.21,RICH.21,,,Syn
HARTKATY,HARTKATY,,,Syn
RYANF,RYANF,,,Syn
USMMU,USMMU,,,Syn
.GUSIB,.GUSIB,,,Syn
DAVT,DAVT,,,Syn
MALNOR,MALNOR,,,Syn
SJOH,SJOH,,,Syn
CASAL,CASAL,,,Syn
AND0338,AND0338,,,Syn
AGGAS,AGGAS,,,Syn
SINGSA,SINGSA,,,Syn
HO0025,HO0025,,,Syn
DRADO,DRADO,,,Syn
JOCED,JOCED,,,Syn
GARSA,GARSA,,,Syn
PHY.SMICH,PHY.SMICH,,,Syn
ZIRVK,ZIRVK,,,Syn
PRUDJMD,PRUDJMD,,,Syn
MAASU,MAASU,,,Syn
MAYJ,MAYJ,,,Syn
HICKJE,HICKJE,,,Syn
PALRA,PALRA,,,Syn
BATTO,BATTO,,,Syn
MCCE,MCCE,,,Syn
RODRGRETJ,RODRGRETJ,,,Syn
SCHCO,SCHCO,,,Syn
GREBR,GREBR,,,Syn
CH0127,CH0127,,,Syn
MI0146,MI0146,,,Syn
GMARIS,GMARIS,,,Syn
KUIHA,KUIHA,,,Syn
PUCCH,PUCCH,,,Syn
.GLASJU,.GLASJU,,,Syn
TWENTERK,TWENTERK,,,Syn
DELIS,DELIS,,,Syn
WILRO,WILRO,,,Syn
BUMS.20,BUMS.20,,,Syn
KUSDA,KUSDA,,,Syn
MARDEA,MARDEA,,,Syn
TRICE,TRICE,,,Syn
CALLI,CALLI,,,Syn
YATLI,YATLI,,,Syn
BECPAU,BECPAU,,,Syn
ROB0155,ROB0155,,,Syn
FALKAT,FALKAT,,,Syn
"THOMAS,DESLIN",DESLIN THOMAS,,,Syn
HURAP,HURAP,,,Syn
SERINNE,SERINNE,,,Syn
GUCMA,GUCMA,,,Syn
HILJO,HILJO,,,Syn
STRRI,STRRI,,,Syn
MARTTERR,MARTTERR,,,Syn
WESDI,WESDI,,,Syn
CUEZZEJ,CUEZZEJ,,,Syn
MUECH,MUECH,,,Syn
"QUION,AGNES",AGNES QUION,,,Syn
.PARKLA,.PARKLA,,,Syn
AHMU,AHMU,,,Syn
JOHNMEG002,JOHNMEG002,,,Syn
*MARRCARL,*MARRCARL,,,Syn
BROEV,BROEV,,,Syn
MLANDAU,MLANDAU,,,Syn
THORA,THORA,,,Syn
BOTTB,BOTTB,,,Syn
TABIBI,TABIBI,,,Syn
*RIVELUIS,*RIVELUIS,,,Syn
HANSAN,HANSAN,,,Syn
BONBL,BONBL,,,Syn
GRORHE,GRORHE,,,Syn
GILNAN,GILNAN,,,Syn
"MARTINEZ,LUIS",LUIS MARTINEZ,,,Syn
DI0165,DI0165,,,Syn
SHAHKA,SHAHKA,,,Syn
JOHILL,JOHILL,,,Syn
BERNARDJ,BERNARDJ,,,Syn
WRIGDE,WRIGDE,,,Syn
USARO,USARO,,,Syn
WILHEL,WILHEL,,,Syn
"HUANG,C DAVID",C DAVID HUANG,,,Syn
LUDJE,LUDJE,,,Syn
MCKARNINC,MCKARNINC,,,Syn
KURAL,KURAL,,,Syn
"CHANG,RICHARD",RICHARD CHANG,,,Syn
ARLSMITH,ARLSMITH,,,Syn
BAGHA,BAGHA,,,Syn
SMINA,SMINA,,,Syn
RIVAP,RIVAP,,,Syn
LAURE91647,LAURE91647,,,Syn
ISKAMA,ISKAMA,,,Syn
ANDCHR,ANDCHR,,,Syn
TAYDE,TAYDE,,,Syn
MCDOANN,MCDOANN,,,Syn
BURMI,BURMI,,,Syn
MORTAN,MORTAN,,,Syn
SABLI,SABLI,,,Syn
HUHSI,HUHSI,,,Syn
WENSDA,WENSDA,,,Syn
"PALLAS,ROBERT",ROBERT PALLAS,,,Syn
MEJN,MEJN,,,Syn
"PEREZ,PASILIAO",PASILIAO PEREZ,,,Syn
"Geml,Patrick PA-C",Patrick Geml PA-C,,,Syn
JONEJO,JONEJO,,,Syn
GUTIERREA,GUTIERREA,,,Syn
CHEJOS,CHEJOS,,,Syn
SALIJE,SALIJE,,,Syn
HELRO,HELRO,,,Syn
LONGJ,LONGJ,,,Syn
HANSONB,HANSONB,,,Syn
JACO.20,JACO.20,,,Syn
GINMA,GINMA,,,Syn
WEIMH,WEIMH,,,Syn
TOWNC,TOWNC,,,Syn
BANNBR,BANNBR,,,Syn
KENNJAM,KENNJAM,,,Syn
PHY.PAGWI,PHY.PAGWI,,,Syn
ST0020,ST0020,,,Syn
SILSC,SILSC,,,Syn
CHC,CHC,,,Syn
PEDEANI,PEDEANI,,,Syn
"PARK,DR",DR PARK,,,Syn
SCARSARA,SCARSARA,,,Syn
TRALA,TRALA,,,Syn
NELSLO,NELSLO,,,Syn
CATHDA,CATHDA,,,Syn
OLIVGE,OLIVGE,,,Syn
TATOKR,TATOKR,,,Syn
DAIRA,DAIRA,,,Syn
RABMR,RABMR,,,Syn
ROSSPE,ROSSPE,,,Syn
NANAM,NANAM,,,Syn
SARJA,SARJA,,,Syn
HANNA,HANNA,,,Syn
WELDA,WELDA,,,Syn
HORAD,HORAD,,,Syn
OWERA,OWERA,,,Syn
JIAN.01A,JIAN.01A,,,Syn
KARKA,KARKA,,,Syn
LAST,LAST,,,Syn
"FARAH,BIJAN",BIJAN FARAH,,,Syn
KOEE,KOEE,,,Syn
PHY.HOFPA1,PHY.HOFPA1,,,Syn
MCSJE,MCSJE,,,Syn
"ABREU,DR",DR ABREU,,,Syn
UGALJO,UGALJO,,,Syn
"ST JOHNS,CLINIC",CLINIC ST JOHNS,,,Syn
STAR.21,STAR.21,,,Syn
WARDJAME,WARDJAME,,,Syn
FXDP02,FXDP02,,,Syn
AS93423,AS93423,,,Syn
BRABR,BRABR,,,Syn
AMY0302,AMY0302,,,Syn
KHAPA,KHAPA,,,Syn
NPETTIGREW,NPETTIGREW,,,Syn
COLLDAV2,COLLDAV2,,,Syn
SUKUM,SUKUM,,,Syn
MEIRA,MEIRA,,,Syn
OJEDAILEG,OJEDAILEG,,,Syn
JACSUR,JACSUR,,,Syn
DELOB,DELOB,,,Syn
HELLMAN,HELLMAN,,,Syn
DUPHA,DUPHA,,,Syn
BARLE,BARLE,,,Syn
EAKEER,EAKEER,,,Syn
MAYJA,MAYJA,,,Syn
HEYBE,HEYBE,,,Syn
OSMAS,OSMAS,,,Syn
KANSU,KANSU,,,Syn
NBARRERA,NBARRERA,,,Syn
MASTLI,MASTLI,,,Syn
.QUAREIII,.QUAREIII,,,Syn
"KELSEY,SEYBOLD",SEYBOLD KELSEY,,,Syn
MATCH,MATCH,,,Syn
JACER,JACER,,,Syn
"TARZANA,TREATMENT CENTER",TREATMENT CENTER TARZANA,,,Syn
ELSAS,ELSAS,,,Syn
MCFADDENG,MCFADDENG,,,Syn
PHY.CHIKA,PHY.CHIKA,,,Syn
RIZAB,RIZAB,,,Syn
BRAYSHELLY,BRAYSHELLY,,,Syn
JALMA,JALMA,,,Syn
FITMA,FITMA,,,Syn
NANTHI,NANTHI,,,Syn
DA0750,DA0750,,,Syn
CHINRONA,CHINRONA,,,Syn
GARRINGTON,GARRINGTON,,,Syn
SANVI,SANVI,,,Syn
KH0022,KH0022,,,Syn
KAZAN,KAZAN,,,Syn
BENDA,BENDA,,,Syn
LORELI,LORELI,,,Syn
STANLEYJ,STANLEYJ,,,Syn
MBROADNEY,MBROADNEY,,,Syn
.ANGSJ,.ANGSJ,,,Syn
ROGEST,ROGEST,,,Syn
RYANST,RYANST,,,Syn
BRAMA,BRAMA,,,Syn
SILST,SILST,,,Syn
GANASR,GANASR,,,Syn
HENSA,HENSA,,,Syn
WIGGGL,WIGGGL,,,Syn
"NONE,PER PT MOTHER",PER PT MOTHER NONE,,,Syn
LOOJA,LOOJA,,,Syn
WEL,WEL,,,Syn
DICSE,DICSE,,,Syn
ELLAL,ELLAL,,,Syn
VALEF,VALEF,,,Syn
GJ414,GJ414,,,Syn
GUAJMA,GUAJMA,,,Syn
"ZAKY,JOSEPH",JOSEPH ZAKY,,,Syn
CHOCH,CHOCH,,,Syn
REINIA,REINIA,,,Syn
FEARSA,FEARSA,,,Syn
ROQUHI,ROQUHI,,,Syn
SWANAN,SWANAN,,,Syn
PIELA,PIELA,,,Syn
ILKHYA,ILKHYA,,,Syn
MURPHYANNE,MURPHYANNE,,,Syn
WHIRJ,WHIRJ,,,Syn
THRCH,THRCH,,,Syn
WELIR,WELIR,,,Syn
JB92995,JB92995,,,Syn
SAWVE,SAWVE,,,Syn
STERN,STERN,,,Syn
"DAVIS,PAMELA",PAMELA DAVIS,,,Syn
.WHITA,.WHITA,,,Syn
CASRO,CASRO,,,Syn
CORBTHO,CORBTHO,,,Syn
SIECKE,SIECKE,,,Syn
DONMA,DONMA,,,Syn
MURPMA,MURPMA,,,Syn
WINLA,WINLA,,,Syn
FRAMA,FRAMA,,,Syn
JACCH,JACCH,,,Syn
MEDSUR,MEDSUR,,,Syn
"LA,MAESTRA COMM CLINIC",MAESTRA COMM CLINIC LA,,,Syn
LOVITH,LOVITH,,,Syn
WATSAL,WATSAL,,,Syn
ANOLASCO,ANOLASCO,,,Syn
ACEVCMD,ACEVCMD,,,Syn
BATMA,BATMA,,,Syn
FCOLE,FCOLE,,,Syn
KONDURIS,KONDURIS,,,Syn
FRAJO,FRAJO,,,Syn
MWEST.X,MWEST.X,,,Syn
MAHOS,MAHOS,,,Syn
*COLOVICT,*COLOVICT,,,Syn
MATHE,MATHE,,,Syn
HUCLA,HUCLA,,,Syn
PISDA,PISDA,,,Syn
MORN,MORN,,,Syn
.UZICE,.UZICE,,,Syn
MIC0290,MIC0290,,,Syn
"ALLEN,DR",DR ALLEN,,,Syn
TEMCOR,TEMCOR,,,Syn
ALLETH2,ALLETH2,,,Syn
GOLDJO1,GOLDJO1,,,Syn
DOWPH,DOWPH,,,Syn
BER0060,BER0060,,,Syn
PROSE,PROSE,,,Syn
KDOBAY,KDOBAY,,,Syn
BOUER,BOUER,,,Syn
ERSP01,ERSP01,,,Syn
"FAMILYHEALTH,CENTER SD",CENTER SD FAMILYHEALTH,,,Syn
*SANZRAFAJ,*SANZRAFAJ,,,Syn
MARD,MARD,,,Syn
BROOST2,BROOST2,,,Syn
JAM0083,JAM0083,,,Syn
GRUJO,GRUJO,,,Syn
SCOTTWILLI,SCOTTWILLI,,,Syn
PFREDETT,PFREDETT,,,Syn
MCOSMA,MCOSMA,,,Syn
AXFP08,AXFP08,,,Syn
WEIDA,WEIDA,,,Syn
PHAJA,PHAJA,,,Syn
"SALAMATI POUR,SOHRAB",SOHRAB SALAMATI POUR,,,Syn
KIMSA,KIMSA,,,Syn
MCDEJ,MCDEJ,,,Syn
LE0279,LE0279,,,Syn
ECKSU,ECKSU,,,Syn
SCHMJAR,SCHMJAR,,,Syn
"DR,WARREN",WARREN DR,,,Syn
